,0,1,file_path,target,index,target_regression,target_classification,kfold,type
19261,NR,10.0,../data/valid/aug_869_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5875.0,10.0,1,2.0,
19262,NR,10.0,../data/valid/aug_870_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5876.0,10.0,1,1.0,
19263,NR,10.0,../data/valid/aug_871_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5877.0,10.0,1,1.0,
19264,NR,10.0,../data/valid/aug_872_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5878.0,10.0,1,2.0,
19265,NR,10.0,../data/valid/aug_873_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5879.0,10.0,1,0.0,
19266,NR,10.0,../data/valid/aug_874_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5880.0,10.0,1,0.0,
19267,NR,10.0,../data/valid/aug_875_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5881.0,10.0,1,1.0,
19268,NR,10.0,../data/valid/aug_876_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5882.0,10.0,1,2.0,
19269,NR,10.0,../data/valid/aug_877_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5883.0,10.0,1,1.0,
19270,NR,10.0,../data/valid/aug_878_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5884.0,10.0,1,2.0,
19271,NR,10.0,../data/valid/aug_879_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5885.0,10.0,1,2.0,
19272,NR,10.0,../data/valid/aug_880_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5886.0,10.0,1,1.0,
19273,NR,10.0,../data/valid/aug_881_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5887.0,10.0,1,1.0,
19274,NR,10.0,../data/valid/aug_882_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5888.0,10.0,1,2.0,
19275,NR,10.0,../data/valid/aug_883_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5889.0,10.0,1,1.0,
19276,NR,10.0,../data/valid/aug_884_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5890.0,10.0,1,2.0,
19277,NR,10.0,../data/valid/aug_885_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5891.0,10.0,1,1.0,
19278,NR,10.0,../data/valid/aug_886_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5892.0,10.0,1,2.0,
19279,NR,10.0,../data/valid/aug_887_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5893.0,10.0,1,2.0,
19280,NR,10.0,../data/valid/aug_888_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5894.0,10.0,1,1.0,
19281,NR,10.0,../data/valid/aug_889_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5895.0,10.0,1,0.0,
19282,NR,10.0,../data/valid/aug_890_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5896.0,10.0,1,0.0,
19283,NR,10.0,../data/valid/aug_891_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5897.0,10.0,1,1.0,
19284,NR,10.0,../data/valid/aug_892_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5898.0,10.0,1,0.0,
19285,NR,10.0,../data/valid/aug_893_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5899.0,10.0,1,1.0,
19286,NR,10.0,../data/valid/aug_894_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5900.0,10.0,1,2.0,
19287,NR,10.0,../data/valid/aug_895_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5901.0,10.0,1,1.0,
19288,NR,10.0,../data/valid/aug_896_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5902.0,10.0,1,1.0,
19289,NR,10.0,../data/valid/aug_897_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5903.0,10.0,1,0.0,
19290,NR,10.0,../data/valid/aug_898_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5904.0,10.0,1,2.0,
19291,NR,10.0,../data/valid/aug_899_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5905.0,10.0,1,0.0,
19292,NR,10.0,../data/valid/aug_900_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5906.0,10.0,1,2.0,
19293,NR,10.0,../data/valid/aug_901_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5907.0,10.0,1,0.0,
19294,NR,10.0,../data/valid/aug_902_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5908.0,10.0,1,2.0,
19295,NR,10.0,../data/valid/aug_903_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5909.0,10.0,1,2.0,
19296,NR,10.0,../data/valid/aug_904_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5910.0,10.0,1,2.0,
19297,NR,10.0,../data/valid/aug_905_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5911.0,10.0,1,2.0,
19298,NR,10.0,../data/valid/aug_906_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5912.0,10.0,1,0.0,
19299,NR,10.0,../data/valid/aug_907_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5913.0,10.0,1,1.0,
19300,NR,10.0,../data/valid/aug_908_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5914.0,10.0,1,0.0,
19301,NR,10.0,../data/valid/aug_909_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5915.0,10.0,1,1.0,
19302,NR,10.0,../data/valid/aug_910_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5916.0,10.0,1,0.0,
19303,NR,10.0,../data/valid/aug_911_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5917.0,10.0,1,0.0,
19304,NR,10.0,../data/valid/aug_912_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5918.0,10.0,1,0.0,
19305,NR,10.0,../data/valid/aug_913_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5919.0,10.0,1,2.0,
19306,NR,10.0,../data/valid/aug_914_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5920.0,10.0,1,2.0,
19307,NR,10.0,../data/valid/aug_915_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5921.0,10.0,1,0.0,
19308,NR,10.0,../data/valid/aug_916_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5922.0,10.0,1,0.0,
19309,NR,10.0,../data/valid/aug_917_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5923.0,10.0,1,0.0,
19310,NR,10.0,../data/valid/aug_918_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5924.0,10.0,1,1.0,
19311,NR,10.0,../data/valid/aug_919_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5925.0,10.0,1,0.0,
19312,NR,10.0,../data/valid/aug_920_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5926.0,10.0,1,1.0,
19313,NR,10.0,../data/valid/aug_921_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5927.0,10.0,1,2.0,
19314,NR,10.0,../data/valid/aug_922_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5928.0,10.0,1,1.0,
19315,NR,10.0,../data/valid/aug_923_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5929.0,10.0,1,0.0,
19316,NR,10.0,../data/valid/aug_924_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5930.0,10.0,1,0.0,
19317,NR,10.0,../data/valid/aug_925_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5931.0,10.0,1,1.0,
19318,NR,10.0,../data/valid/aug_926_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5932.0,10.0,1,2.0,
19319,NR,10.0,../data/valid/aug_927_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5933.0,10.0,1,1.0,
19320,NR,10.0,../data/valid/aug_928_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5934.0,10.0,1,1.0,
19321,NR,10.0,../data/valid/aug_929_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5935.0,10.0,1,2.0,
19322,NR,10.0,../data/valid/aug_930_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5936.0,10.0,1,0.0,
19323,NR,10.0,../data/valid/aug_931_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5937.0,10.0,1,1.0,
19324,NR,10.0,../data/valid/aug_932_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5938.0,10.0,1,0.0,
19325,NR,10.0,../data/valid/aug_933_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5939.0,10.0,1,0.0,
19326,NR,10.0,../data/valid/aug_934_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5940.0,10.0,1,1.0,
19327,NR,10.0,../data/valid/aug_935_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5941.0,10.0,1,0.0,
19328,NR,10.0,../data/valid/aug_936_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5942.0,10.0,1,1.0,
19329,NR,10.0,../data/valid/aug_937_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5943.0,10.0,1,2.0,
19330,NR,10.0,../data/valid/aug_938_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5944.0,10.0,1,2.0,
19331,NR,10.0,../data/valid/aug_939_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5945.0,10.0,1,1.0,
19332,NR,10.0,../data/valid/aug_940_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5946.0,10.0,1,2.0,
19333,NR,10.0,../data/valid/aug_941_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5947.0,10.0,1,0.0,
19334,NR,10.0,../data/valid/aug_942_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5948.0,10.0,1,0.0,
19335,NR,10.0,../data/valid/aug_943_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5949.0,10.0,1,2.0,
19336,NR,10.0,../data/valid/aug_944_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5950.0,10.0,1,2.0,
19337,NR,10.0,../data/valid/aug_945_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5951.0,10.0,1,0.0,
19338,NR,10.0,../data/valid/aug_946_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5952.0,10.0,1,0.0,
19339,NR,10.0,../data/valid/aug_947_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5953.0,10.0,1,2.0,
19340,NR,10.0,../data/valid/aug_948_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5954.0,10.0,1,0.0,
19341,NR,10.0,../data/valid/aug_949_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5955.0,10.0,1,1.0,
19342,NR,10.0,../data/valid/aug_950_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5956.0,10.0,1,1.0,
19343,NR,10.0,../data/valid/aug_951_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5957.0,10.0,1,2.0,
19344,NR,10.0,../data/valid/aug_952_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5958.0,10.0,1,0.0,
19345,NR,10.0,../data/valid/aug_953_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5959.0,10.0,1,0.0,
19346,NR,10.0,../data/valid/aug_954_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5960.0,10.0,1,0.0,
19347,NR,10.0,../data/valid/aug_955_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5961.0,10.0,1,2.0,
19348,NR,10.0,../data/valid/aug_956_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5962.0,10.0,1,1.0,
19349,NR,10.0,../data/valid/aug_957_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5963.0,10.0,1,2.0,
19350,NR,10.0,../data/valid/aug_958_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5964.0,10.0,1,0.0,
19351,NR,10.0,../data/valid/aug_959_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5965.0,10.0,1,1.0,
19352,NR,10.0,../data/valid/aug_960_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5966.0,10.0,1,1.0,
19353,NR,10.0,../data/valid/aug_961_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5967.0,10.0,1,2.0,
19354,NR,10.0,../data/valid/aug_962_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5968.0,10.0,1,2.0,
19355,NR,10.0,../data/valid/aug_963_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5969.0,10.0,1,1.0,
19356,NR,10.0,../data/valid/aug_964_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5970.0,10.0,1,2.0,
19357,NR,10.0,../data/valid/aug_965_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5971.0,10.0,1,0.0,
19358,NR,10.0,../data/valid/aug_966_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5972.0,10.0,1,1.0,
19359,NR,10.0,../data/valid/aug_967_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5973.0,10.0,1,1.0,
19360,NR,10.0,../data/valid/aug_968_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5974.0,10.0,1,1.0,
19361,NR,10.0,../data/valid/aug_969_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5975.0,10.0,1,0.0,
19362,NR,10.0,../data/valid/aug_970_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5976.0,10.0,1,2.0,
19363,NR,10.0,../data/valid/aug_971_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5977.0,10.0,1,0.0,
19364,NR,10.0,../data/valid/aug_972_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5978.0,10.0,1,1.0,
19365,NR,10.0,../data/valid/aug_973_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5979.0,10.0,1,2.0,
19366,NR,10.0,../data/valid/aug_974_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5980.0,10.0,1,1.0,
19367,NR,10.0,../data/valid/aug_975_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5981.0,10.0,1,2.0,
19368,NR,10.0,../data/valid/aug_976_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5982.0,10.0,1,2.0,
19369,NR,10.0,../data/valid/aug_977_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5983.0,10.0,1,2.0,
19370,NR,10.0,../data/valid/aug_978_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5984.0,10.0,1,2.0,
19371,NR,10.0,../data/valid/aug_979_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5985.0,10.0,1,0.0,
19372,NR,10.0,../data/valid/aug_980_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5986.0,10.0,1,1.0,
19373,NR,10.0,../data/valid/aug_981_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5987.0,10.0,1,1.0,
19374,NR,10.0,../data/valid/aug_982_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5988.0,10.0,1,0.0,
19375,NR,10.0,../data/valid/aug_983_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5989.0,10.0,1,1.0,
19376,NR,10.0,../data/valid/aug_984_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5990.0,10.0,1,0.0,
19377,NR,10.0,../data/valid/aug_985_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5991.0,10.0,1,2.0,
19378,NR,10.0,../data/valid/aug_986_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5992.0,10.0,1,1.0,
19379,NR,10.0,../data/valid/aug_987_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5993.0,10.0,1,0.0,
19380,NR,10.0,../data/valid/aug_988_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5994.0,10.0,1,2.0,
19381,NR,10.0,../data/valid/aug_989_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5995.0,10.0,1,2.0,
19382,NR,10.0,../data/valid/aug_990_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5996.0,10.0,1,2.0,
19383,NR,10.0,../data/valid/aug_991_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5997.0,10.0,1,2.0,
19384,NR,10.0,../data/valid/aug_992_2.4159998893737793__CYGNO_60_40_He_NR_10_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev0;1.png,10.0_1,5998.0,10.0,1,2.0,
